id,label,text_cut
02017dbd599c45178664004b266327ac,房产,北京 商品房 成交量 小幅 回升 晨报讯 杨舒萌 连续 几周 成交量 下降 上周 我市 商品住宅 销量 开始 呈现 上升 趋势 根据 北京市 房地产 交易 管理 统计 数据 上周 商品住宅 销售 各项 成交 数字 现房 套数 外均 上涨 态势 销售 套数 环比 增加 9% 销售 面积 环比 增加 17.7% 供应 新增 房源 减少 主打 普通住宅 上周 京城 楼市 新增 供应 套数 环比 下降 36% 新增 供应 面积 万平方米 环比 下降 10% 新增 供应 面积 平方米 较前 一周 平方米 增加 41% 上周 市场 整体 开盘 均价 平方米 较前 一周 下降 13% 上周 开盘 项目 分别 分布 区县 通州区 开盘 项目 龙湖 花盛香 号楼 开盘 均价 平方米 珠江 奥古斯塔 城邦 三期 两栋 平方米 哩岛 两栋 平方米 朝阳区 开盘 项目 两个 太阳 公元 号楼 号楼 平方米 号楼 平方米 水郡 长安 东二区 号楼 平方米 昌平区 开盘 项目 两个 金科 提欧 推出 套叠 别墅 平方米 左右 北京 随园 公寓 号楼 平方米 海淀区 项目 新兴 年代 最后 一栋 团购 平方米 顺义区 智地 香蜜湾 号楼 平方米 分析 协成 机构 房地产 经纪 公司 副总经理 缪培丹 上周 开盘 项目 数量 比前 一周 变化 新增 供应 面积 套数 环比 下降 说明 楼市 价格 一路 高涨 开发商 选择 一次性 大批量 放盘 入市 选择 批次 小批量 开盘 一来 试探 购房者 入市 产品 产品价格 反应 二来 灵活 调控 自身 价格 走势 保证 成交量 预留 上调 价格 空间 销售 商品房 成交 套数 面积 上涨 期房 现房 成交 套均 上涨 上周 我市 商品住宅 各项 成交 数字 现房 套数 外均 上涨 态势 商品住宅 销售 套数 环比 增加 9% 商品住宅 销售 面积 万平方米 环比 增加 18% 期房 商品住宅 销售 签约 套数 环比 增加 11% 签约 面积 万平方米 环比 增加 20% 经济 适用房 两限房 期房 商品住宅 签约 套数 比前 一周 增加 8% 签约 销售 面积 万平方米 环比 增加 17% 期房 商品住宅 销售 套均 面积 平方米 环比 增加 9% 现房 商品房 签约 套数 比前 一周 减少 1% 签约 面积 万平方米 环比 增加 39% 现房 商品住宅 销售 套均 面积 平方米 环比 上涨 10% 同比 商品住宅 销售 各项 数字 持续 上涨 我要 评论
4231eed8a3dc42bb9cae1be53d011c29,科技,运营商 六月 用户数 显示 重组 刻不容缓 信报讯 廖奇 实习生 胡海佳 昨天 上市 内地 三大 运营商 先后 各自 新增 用户数量 移动 月份 净增 用户 万户 中国联通 截至 GSM 用户 新增 万户 电信 月份 本地 电话 净增 用户 尽管 枯燥 数字 消费者 直接 联系 未来 直接 影响 消费者 跨入 3G 时代 快慢 最先 上客 数据 中国联通 数据 显示 截至 月底 联通 GSM 用户 增至 月底 新增 万户 上半年 累计 GSM 新增 用户 随后 数据 移动 显示 净增 用户 万户 再创 今年以来 新高 用户 总数 增至 几乎 内地 最大 固定 电话 运营商 电信 数据 显示 本地 电话 净增 用户 月份 净增 万户 略微 回升 用户 总数 增至 电信 月份 净增 宽带用户 月份 增长 11.8% 用户 总数 增至 上半年 累计 净增 本地 电话 宽带用户 分别 万及 三大 运营商 用户数量 增加 隐藏 重要 就是 中国 四大 运营商 实力 分化 3G 牌照 发放 基础 日渐 危殆 按照 信产部 此前 表态 我国 奥运会 提供 3G 服务 国内 电信 格局 六家 基础 电信 运营商 并存 只有 两家 运营商 拥有 三张 第二代 移动 网络 运营商 之间 实力 严重 失衡 严重 影响 3G 牌照 发展 基础
9d2e2513d392417d9f63607310948a69,体育,总局 酝酿 新制 足协 放权 中超 脱钩 负责 国字号 本报讯 世界杯 出局 奥运会 小组 淘汰 武汉 光谷 中途 退出 联赛 上海申花队 故意 比赛 黄牌 负面新闻 中国足协 彻底 失去 民心 态势 足协 人员 猜测 国家体育总局 中国足协 全面 重组 重组 方式 讨论 北京 奥运会 开幕 传出 国家体育总局 准备 中国足协 体制改革 先锋 酝酿 做法 仿效 国际 普遍 做法 足协 负责 各级 国家队 事务 联赛 全面 放权 俱乐部 中国足协 人员 重新安排 愿意 独立 出来 中超 公司 公司 应聘 中超 公司 彻底 中国足协 脱钩 当时 只是 这样 猜测 一直 实质性 进展 奥运会 足球 成绩 糟糕 中超联赛 连续 国家体育总局 足协 改革 提到 议事日程 上来 即使 总局 无法 按照 先前 设计 完全 政企 分离 足协 领导层 变动 主席 张吉龙 年龄 无法 一把手 考虑 足球 外交 延续性 估计 继续 留在 足协 负责 外事 南勇 杨一民 人均 足协 时间 超过 按照 原则性 规定 两人 离开 其他 运动 中心 薛立 足协 时间 应该 留下
7642998930d84340920c2d163b57810e,教育,关注 高考 高招 疑问 上网 咨询 北京 工科 院校 今年 招生 如何 高出 一本 报考 南京 理工大学 临近 高考 微博 成绩 志愿 填报 家长 考生 一肚子 分数线 填报 志愿 招生 计划 政策 考生 家长 关注 高考 热点问题 从今天起 登录 安徽省 高招 咨询 平台 咨询 教育厅 了解 安徽省 高招 网上 咨询 拉开帷幕 考生 提前 打探 或者 没法 赶到 咨询会 现场 网络 高校 招办 老师 面对面 院校 咨询 互动 途径 聊天室 实时 在线 答疑 院校 留言板 考生 院校 发布 院校 招生 动态 招生 政策 招生简章 专业 设置 招生 计划 了解 院校 据介绍 整个 网上 咨询 周共分 阶段 日至 本科 院校 咨询 阶段 每日 咨询 时间段 共有 多所 招生 本科 院校 参加 预计 开展 余场 在线 答疑 活动 咨询 第二阶段 高职 专科 时间 具体 网址
415cb76f97384b9cafea91550a9bb1df,体育,伊万 某个 时段 场面 急躁 怀着 三连胜 喜悦 面对 申花 新浪 体育讯 中超联赛 山东鲁能泰山队 坐镇 主场 战胜 来访 长沙 金德队 上半场 比赛 邓卓翔 利用 直接 任意球 先拔头筹 下半场 比赛 山东鲁能队 韩鹏 上演 帽子戏法 帮助 球队 战胜 对手 山东鲁能泰山队 主教练 伊万 赛后 祝贺 队员 取得 胜利 表现 满意 本场 比赛 应该 长沙 金德队 犯规 比赛 转折点 不但 犯规 队员 而且 邓卓翔 任意球 进球 伊万 第一个 进球 关键 队员 坚持 进攻 态度 值得 表扬 应该 实力 对手 还是 赛前 要求 队员 实力 表现 场上 掌握 场上 主动 第一个 进球 关键 队员 上半场 剩下 时间 表现 有些 急躁 对手 多一人 太想 踢进 第二个 进球 事与愿违 经过 中场 休息 队员 调整 状态 下半场 打进 三球 表现 不错 间歇期 结束 山东鲁能泰山队 取得 三场 比赛 胜利 鲁能 来说 现象 周三 山东鲁能 客场 挑战 上海申花队 伊万 肯定 本场 胜利 上海 比赛 不好 胜利 连续 取得 第三场 比赛 胜利 来说 非常 重要 下场 客场 面对 上海 虽然 注定 一场 艰苦 比赛 胜利 怀着 喜悦 心情 面对 丁超
73eb21b18bc34f1caabf1e522ea9edc2,教育,经典 推荐 四六级 听力 常考 习语 take rain check lost count 清楚 be in another world 精神恍惚 魂不守舍 make yourself at home 随意 随便 save your breath 口气 白费口舌 make sense 意义 理解 cost sb an arm and leg 非常 昂贵 burn hole in one pocket 很快 地被 fill one shoes 顶替 令人满意 替代 is ice cold 理所当然 访问 新浪 四六级 频道 四六级 论坛 四六级 博客 特别 说明 不断 调整 变化 新浪网 提供 所有 考试 敬请 考生 权威部门 正式 为准 take rain check lost count 清楚 be in another world 精神恍惚 魂不守舍 make yourself at home 随意 随便 save your breath 口气 白费口舌 make sense 意义 理解 cost sb an arm and leg 非常 昂贵 burn hole in one pocket 很快 地被 fill one shoes 顶替 令人满意 替代 is ice cold 理所当然 访问 新浪 四六级 频道 四六级 论坛 四六级 博客 特别 说明 不断 调整 变化 新浪网 提供 所有 考试 敬请 考生 权威部门 正式 为准
97625f3dd4d6419a86250108eaa478d3,科技,灵动 触感 八款 超大 触屏 时尚手机 推荐 英寸 英寸 手机 屏幕 不仅 尺寸 变化 显示 效果 如今 高端 大屏 手机 达到 WVGA 顶尖 级别 逐步 赶超 MP4 手机 屏幕 短短 数十年 发挥 如此 巨大 变化 无论是 上网 游戏 拍照 或者 电子书 时候 大屏 带来 感受 完全 不同 概念 而触 流行 屏幕 更好 发展 余地 精简 键盘 手机 空间 提升 屏幕 尺寸 下面 编为 大家 推荐 十款 近期 流行 分辨 大屏 手机 喜欢 朋友 不妨 关注 一下 三星 S8000 参数 报价 图片 论坛 参考价格 三星 近期 上市 采用 超薄 设计 S8000 采用 3D 魔幻 界面 800MHz 处理器 支持 实现 十分 动感 魔幻 操作 体验 相信 不少 年轻 朋友 倾心 已久 该机 商家 中关村 特价 手机网 仅售 喜欢 朋友 赶快 关注 三星 S8000c 采用 直板 造型 设计 屏幕 搭配 一块 英寸 万色 TFT 材质 AMOLED 触屏 分辨率 像素 显示 效果 非常 清晰 三星 S8000c 内置 一枚 像素 CMOS 摄像头 支持 自动 对焦 支持 曝光 补偿 调节 支持 对比度 调节 支持 锐利度 调节 脸部 识别 微笑 快门 WDR 动态 测光 ISO1600 感光度 设置 支持 最大 分辨率 拍摄 S8000c 配有 LED 光灯 足显 三星 S8000c 强大 拍照 功能 三星 S8000c 搭载 三星 最新 TouchWiz 全新 Cubic UI 魔术 方块 界面 内置 一颗 主频 高达 800MHz 处理器 触摸 操作 使用 起来 更加 流畅 其他 功能 三星 S8000c 支持 MP3 VBR AAC eAAC AAC WMA WAV 音频格式 播放 支持 WMV9 MPEG4 CIF 3GP H.263 视频格式 播放 数据传输 该机 支持 蓝牙 USB 数据线 传输方式 三星 S8000c 支持 TV Out 电视 输出 功能 外观 来说 三星 S8000c 外观 简约 大气 有着 机皇 气质 功能 三星 S8000c 采用 任何 一款 智能 操作系统 虽然 有点 遗憾 该机 运行 速度 得到 有效 保证 产品名称 三星 S8000c 销售价格
f3665cab95a845cab3f8ee2e3f1ad221,房产,周末 开盘 低价 引爆 楼市 名企 金九 大战 开演 新浪 房产 王臣 截止 一周 大家 楼市 真假 回暖 评断 议论 不已 这周 开始 楼市 终于 起来 进入 金秋 九月 中旬 阶段 各方 蓄势 已久 楼市 大战 终于 开始 名企 热盘 纷纷 新作 区域 低价 盘劲 入市 项目 硬仗 排头兵 乐居 齐发 房团 出发 涵盖 京城 高性价比 楼盘 很多 项目 期间 开盘 入市 金秋 抄底 楼市 购房人 一定 不要 错过 言少叙 赶紧 看看 哪些 楼盘 本周 引爆 金九 大战 远洋 一方 论坛 相册 户型 样板间 点评 地图搜索 项目 开盘 均价 待定 户型 面积 平米 一居 平米 二居 平米 三居 项目 位于 朝阳区 京通 快速路 会村 出口 入住 了解 朝阳区 热点 楼盘 远洋 一方 周边 交通 配套 成熟 项目 公里 多条 公交线路 汇集 地铁 八通 线管 庄站 项目 京通 快速路 修建 广渠路 延长线 构成 项目 周边 交通干道 远洋 一方 项目 周边 高档 商业 林立 阳光 百利 购物广场 华润 超市 电器 天客隆 超市 京客隆 超市 物美 超市 东方 零点 商业中心 雅士 商务 会馆 富华 购物广场 零星 商业 自身 业态 项目 配置 商住 分离 集中 商业 业主 提供 商业 便利 规划 建筑面积 平米 国际 双语 幼儿园 国际 一流 音体室 大型 活动室 平米 户外 绿地 活动 空间 孩子 提供 高品质 环境 以上 开发商 为准 稿件 新浪 乐居 独家 原创 稿件 版权所有 引用 转载 注明 出处 打折 优惠 楼盘 最新 楼盘 户型 展示 我要 评论 新浪 房产 王臣 截止 一周 大家 楼市 真假 回暖 评断 议论 不已 这周 开始 楼市 终于 起来 进入 金秋 九月 中旬 阶段 各方 蓄势 已久 楼市 大战 终于 开始 名企 热盘 纷纷 新作 区域 低价 盘劲 入市 项目 硬仗 排头兵 乐居 齐发 房团 出发 涵盖 京城 高性价比 楼盘 很多 项目 期间 开盘 入市 金秋 抄底 楼市 购房人 一定 不要 错过 言少叙 赶紧 看看 哪些 楼盘 本周 引爆 金九 大战 远洋 一方 论坛 相册 户型 样板间 点评 地图搜索 项目 开盘 均价 待定 户型 面积 平米 一居 平米 二居 平米 三居 项目 位于 朝阳区 京通 快速路 会村 出口 入住 了解 朝阳区 热点 楼盘 远洋 一方 周边 交通 配套 成熟 项目 公里 多条 公交线路 汇集 地铁 八通 线管 庄站 项目 京通 快速路 修建 广渠路 延长线 构成 项目 周边 交通干道 远洋 一方 项目 周边 高档 商业 林立 阳光 百利 购物广场 华润 超市 电器 天客隆 超市 京客隆 超市 物美 超市 东方 零点 商业中心 雅士 商务 会馆 富华 购物广场 零星 商业 自身 业态 项目 配置 商住 分离 集中 商业 业主 提供 商业 便利 规划 建筑面积 平米 国际 双语 幼儿园 国际 一流 音体室 大型 活动室 平米 户外 绿地 活动 空间 孩子 提供 高品质 环境 以上 开发商 为准 稿件 新浪 乐居 独家 原创 稿件 版权所有 引用 转载 注明 出处 打折 优惠 楼盘 最新 楼盘 户型 展示 我要 评论
295967ccf472457aa59fb2b808d00f24,娱乐,组图 孟广美 做客 国际 双行线 体验 色彩 文化 新浪 娱乐 近日 著名 模特 主持人 孟广美 做客 北京 国际 双行线 倾情 担纲 嘉宾 主持 色彩 专家 外国 嘉宾 一起 探讨 色彩 色彩 带来 文化差异 话题 美女 色彩 经历 靓丽 知性 孟广美 侃侃而谈 温暖 春天 即将 到来 色彩斑斓 夏天 观众 分享 色彩 体会 现场 色彩 专家 自己 性格 色彩 分析 她毫 掩饰 真实 亲切 感染 在场 一位 观众 身为 艺人 孟广美 世界 很多 国家 领略 无数 各异 风土人情 谈到 色彩 文化 话题 体会 最深 看到 蓝色 立即 想到 曾经 度假 希腊 小岛 蓝天 大海 难忘 印象 白色 周围 水天 相接 蔚蓝 孟广美 看来 这样 美丽 色彩 包围 当地 居民 淳朴 自然 热情好客 名模 性格 色彩 嘉宾 观众 真切 交流 色彩 体会 孟广美 现场 色彩 性格 关系 测验 选出 四瓶 不同 颜色 按照 喜好 排列 色彩 专家 一份 分析 孟广美 坦言 第一次 色彩 测验 还是 紧张 相信 色彩 魔力 色彩 专家 分析 孟广美 可爱 真的 接受 事物 能力 很强 真诚 充满 爱心 一年 用心 做好 每一件 付出 总有 回报 得到 自己 想要 深层次 快乐 之后 频频点头 有些 不好意思 可爱 举动 逗乐 身边 外国 嘉宾 现场 唯一 外国 男士 不禁 孟广美 魅力 亲切 倾倒 落落大方 孟广美 无论 节目 还是 接受 采访 永远 真实 诚恳 源于 天生 性格 率真 不拘小节 个性 坦言 自己 交往 时候 用心 沟通 希望 自己 带给 他人 快乐 节目 色彩 专家 孟广美 观众 支招 建议 大家 接触 蓝色 粉色 蓝色 心情舒畅 粉色 性格 变得 平和 什么 开心 逐渐 化解 孟广美 非常感谢 专家 学习 不少 色彩 魔力 知识 惊喜 原来 色彩 生活 如此 之近 ZJ
7dd36ae4f5f243239bc6dd7589fc1026,娱乐,梁朝伟 刘嘉玲 不满 损友 玷污 爱巢 白纸黑字 家规 日嘉玲 回应 去年 伟仔 香港 家中 举行 圣诞 派对 因有 朋友 家规 得伟 下逐客令 一事 梁朝伟 听歌 同感 以后 家里 列明 家规 客人 自重 以免 玷污 爱巢 梁朝伟 太太 刘嘉玲 听歌 早前 家里 举行 圣诞 派对 期间 有人 房里 卡纸 碾碎 白色 粉末 之后 一名 女子 吸掉 粉末 此事 立即 触怒 男主人 梁朝伟 下逐客令 昨天 伟仔 嘉玲 不同 活动 响应 此事 伟仔 一脸 严肃 地说 其他人 什么 习惯 资格 干涉 别人 地方 就要 尊重 主人 下逐客令 不想 至于 向来 好客 嘉玲 讳言 此事 生气 搞清楚 这件 那天 很多 朋友 朋友 很多 不熟 朋友 当时 花园 知道 发生 什么 多少 朋友 很多 圣诞节 普天同庆 希望 大家 高兴 怕不怕 影响 夫妻俩 这么 多年 大家 知道 什么 以后 不带 朋友 回家 不会 生活 继续 或者 张纸 尊重 屋主 而且 干干净净 一事 长一智 以后 严选 朋友 回家 伟仔 生气 真的 生气 甄子丹 blog 打得 谈到 昨天 出席 赤壁 决战 天下 记者会 伟仔 轻松 宣传 日本 电影 缺席 金城武 听歌 解释 对方 并非 厚此薄彼 至于 双胞 电影 叶问 伟仔 欣赏 甄子丹 演出 好看 觉得 压力 拍戏 来说 从来 压力 甄子丹 一样 当然 袁和平 指导 而且 电影 应该 比较 相信 听歌 王家卫 自己 角度 现在 学了 三个 功夫 整天 动手动脚 觉得 身材 很多
77786311bbdc48ca8090287c720bea92,娱乐,零点 风云 三国 高希希 赵云 能当 CEO 新浪 娱乐 四大名著 席卷 中国 电视屏幕 新版 三国 开播 到播 引起 观众 集体 追踪 导演 高希希 吕布 扮演着 何润东 中国社科院 研究 三国 文化 学者 胡小伟 做客 湖南卫视 零点 锋云 畅谈 新版 三国 一切 三个 导演 演员 学术 爷们 竟然 三国 学到 如何 做个 男人 曹操 孙权 吕布 大将 职场 精英 本周 湖南卫视 零点 锋云 高希希 赵云 CEO 人选 职场 战场 三国 热播 引发 观众 权谋 纷争 职场 探讨 三人 突发奇想 设想 三国 职场 众多 英武 将领 真正 职场 偶像 智多星 诸葛亮 权谋 曹操 还是 好人 赵云 胡小伟 诸葛亮 赵云 关羽 前头 尤其 赵云 赵云 漂亮 一表人才 忠心 能干 一身是胆 导演 高希希则 诸葛亮 情有独钟 江湖 概念 来说 比较 喜欢 诸葛亮 一直 以来 八个 鞠躬尽瘁 死而后已 按照 理念 一直 完成 一生 虽然 有点 折腾 六出 祁山 无功而返 一寸 土地 回去 高导 赵云 综合 实力 领导 能力 给予 肯定 赵云 值得 CEO 何润东 诸葛亮 霸气 老板 防备 诸葛亮 那么 聪明 职场 未必 老板 一点 不会 一天 聪明 何润东 男女平等 变成 男女 同化 三国 中国 历史 英雄 时代 谈到 英雄气概 难免 不提 忠义 责任 现场 三位 男子汉 津津乐道 何润东 国外 长大 三国 历史 十分 了解 演绎 吕布 角色 何润东 这段 三国 史有 理解 一直 硬汉 形象 示人 高希希 吕布 义气 形象 相得益彰 现在 比较 找到 那种 义气 现在 社会 诱惑 东西 太多 名贵 跑车 房子 然后 欧洲 旅游 太多 想要 多点 然后 所谓 义气 埋葬 起来 男人 男人 样子 在我看来 男子汉 保护 自己 心爱 女人 然后 打江山 义气 朋友 之间 现在 年轻人 中性化 一点 一直 提倡 男女平等 结果 男女平等 变成 男女 同化 高希希则 深有同感 包括 心理 状态 服饰 概念 好像 有点 时候 遇到 知道 姐姐 还是 妹妹 就是 这种 其实 性别 何润东 肌肉 赢得 吕布 一角 谈到 为何 选中 何润东 吕布 导演 高希希 居然 何润东 肌肉 决定性 因素 我选 何润东 完成 新版 三国 吕布 时候 最大 第一印象 当时 现在 魁梧 去年 现在 魁梧 见面 时候 穿着 背心 肌肉 非常 所谓 人中 吕布 马中赤 一站 高出 半头 何润东 这种 感觉 人物 虽然 传统 来说 当然 年纪 一点点 理念 好像 应该 帅气 一点 英武 之气 肯定 不了 吕布 选中 吕布 何润东 意外 第一次 导演 口中 得知 自己 吕布 真实 原因 总算 心结 最近 宣传 时候 常常 很多 人问 为什么 高导会 吕布 现在 终于 听到 高导 这样 自己 心里 比较 有个 当初 何润东 垂青 曹操 角色 深知 自己 无法 驾驭 知道 我演 不了 而且 整个 感觉 不是 曹操 觉得 曹操 人物 争议性
ea9aa0db6c3048e2a2bcf4d6b013d678,房产,小汤山 昌平 四合院 平均价 新浪 房产 实习 欢欢 昌平 四合院 论坛 相册 户型 样板间 点评 地图搜索 项目 在售 均价 平米 总价 全款 户型 面积 平米 四合院 全部 精装修 交房 年底 入住 昌平 四合院 项目 位于 昌平区 小汤山 东北角 北面 连绵起伏 曲折 蜿蜒 满眼 葱绿 凤凰山 东西 两侧 千亩 果林 项目 保留 北京 四合院 青砖 灰瓦 梁柱 彩绘 建筑 特点 建筑风格 现代化 改进 项目 门前 公交 经过 交通 比较 便利 了解 昌平 热点 楼盘 昌平 四合院 周边 配套 齐备 小汤山 医院 王府 中西医 结合 医院 安贞医院 分院 中央戏剧学院 北京邮电大学 景山 学校 分校 汇佳 学校 小汤山 中心 华联 超市 万国 商场 各项 生活 配套 以上 开发商 为准 打折 优惠 楼盘 最新 楼盘 户型 展示
0e0c3dcb62404397917a1c60e1024236,科技,铁血网 CEO 蒋磊 白手起家 第一桶金 近日 举办 2011APEC 中小企业 峰会 铁血网 CEO 蒋磊 专访 还有 分钟 戴着 一副 黑框 眼镜 年轻 小伙 轻轻 推开 专访 大门 参加 蒋磊 专访 现场 一位 工作人员 立即 问道 犹豫 年轻 小伙 答道 回答 听到 身后 远处 一位 助手 这位 喊道 蒋总 休息 会儿 还有 分钟 专访 开始 瞬间 工作人员 尴尬 红了脸 没想到 这位 穿着 普通 年轻 小伙 便是 这场 专访 主角 注册 用户 多万 预计 今年 销售额 亿元 中国 最大 军事 网站 铁血网 CEO 蒋磊 军事小说 创办 铁血网 蒋磊 年轻 来自 四川 南充 充满 朝气 活力 思维 敏捷 健谈 爱笑 谈到 铁血网 营销 模式 未来 发展 蒋磊 脸上 充满 自信 坚毅 超出 一般 成熟 中国 互联网 刚刚 起步 时候 高中 蒋磊 开始 关注 互联网 军事论坛 进入 大学 相对 宽松 校园生活 接触 军事 网站 机会 随着 接触 日渐 加深 那时 论坛 很多 连载 军事小说 论坛 按照 回复 排序 很多 时候 第一集 找不着 第二集 很难 一部 小说 为了 提供 完整 小说 军事 网站 蒋磊 创办 虚拟 战争 铁血网 前生 网站 成立 想过 宣传 营销 随着 网站 不断 发展壮大 很多 网友 反映 网站 名字 不好 建议 比较 特色 具有 识别性 名字 当时 很多 网友 喜欢 铁血宰相 俾斯曼 于是 建议 铁血 名字 觉得 不错 几个 铁血网 正式 诞生 第一桶金 美国 网站 广告费 资金 支援 怎么办 之前 网站 别的 网站 提供 免费 空间 直到 收获 人生 第一桶金 当时 美国 有个 网站 网站 广告 广告 带给 多元 收入 这笔 资金 蒋磊 立即 铁血网 域名 服务器 靠着 多元 蒋磊 铁血网 开始 大规模 扩张 北京 铁血 科技 有限责任 公司 正式 成立 寻找 盈利模式 初尝 电商 失败 告终 如何 盈利 一直 蒋磊 思考 起初 过用 付费 电子杂志 模式 网上 有太多 免费 杂志 这一 探索 失败 告终 后来 广告 收入 盈利 很长 一段时间 网站 任何 广告 收入 探索 再次 失败 后来 时间 游戏 成功 开始 尝试 销售 国内 军品 服饰 那时 电子商务 中国 刚刚 起步 网购 很少 虽然 第三方 支付 平台 支付 高达 15% 费用 坚持 一段时间 失败 告终 蒋磊 决定 暂时 停学 公司 正轨 回来 完成 研究生 学业 没想到 这一 离开 直到现在 回去 再次 进军 电商 尝试 代理 国外 军品 年底 国内 电子商务 初具规模 电子商务 环境 成熟 蒋磊 看到 机会 吸取 上次 失败 教训 蒋磊 决定 这次 代理 质量 更为 保证 国外 军品 选用 品牌 军品 偶然 机会 蒋磊 发现 论坛 N65 小组 非常 关注 美国 一款 军用 风衣 风衣 美国 越战 采用 一款 风衣 后来 很多 电影 出现 这款 衣服 于是 蒋磊 包括 品牌 在内 多家 美国 军品 品牌 发去 邮件 希望 中国 代理 几十封 邮件 发出 一两家 回复 其他 石沉大海 展望 预计 今年 销售额 经过 无数 电话 传真 邮件 蒋磊 团队 找到 美国 品牌 Alpha Alpha 当时 日本 德国 不错 中国 市场 打开 正好 进入 市场 不谋而合 第一年 Alpha 合作 取得 开门红 多万元 销售 Al pha 看到 中国 市场潜力 国外 其他 品牌 供应商 看到 铁血网 实力 以此 敲门砖 蒋磊 采取 各个击破 攻略 努力 铁血网 合作 国外 知名 军品 品牌 多家 代理 国外 军品 品牌 网站 销售额 多万元 多万元 多万元 直到 今年 预估 亿元 每年 跟头 增长 电子商务 铁血网 营业额 80% 剩下 20% 来自 广告 收入 随着 铁血网 不断 发展 壮大 为了 更好 地为 客户 提供 销售 体验 去年 铁血网 成都 拥有 一家 体验 至此 铁血网 拥有 北京 上海 深圳 南京 哈尔滨 实体店 蒋磊 透露 年底 西安 青岛 实体店 天府 早报 李凌静 摄影 肖潇
07af059c6b9149ce8900cd78b50de653,科技,博会 数码 专场 盛会 火热 报名 活动 类别 中国 国际 照相 器材 数码影像 博览会 简称 博会 所在城市 浙江 杭州 活动 地点 浙江省 杭州市 浙江 世贸 国际展览中心 西湖区 宝石 二路 活动 时间 每人 花销 人数 人数 征集 截至 联系 QQ 注明 博会 姓名 联系方式 联系电话
