id,label,label_id,text_cut,cluster,mapped_label_id,mapped_label_name
f914a2198c0e48e7be1fbfbb3f51b8f4,娱乐,1,吴婉芳 公公 庆生 郑伊健 蒙嘉慧 贺寿 前后脚 避忌 胡宝星 爵士 举行 大寿 儿子 胡家 儿媳 吴婉芳 举行 神秘 派对 筵开 逗得 老人家 十分 开心 当晚 不少 香港 名人 好友 前来 祝寿 只见 郑伊健 蒙嘉慧 一同 出现 看到 两人 显得 十分 避忌 胡宝星 日晚 四季 酒店 庆祝 大寿 三代同堂 十分 热闹 两个 孙子 本来 日要 返回 英国 上学 爷爷 改期 不少圈 当晚 专诚 前来 祝寿 张学友 吕良伟 杨小娟 夫妇 苗侨伟 许晋 亨及 李嘉欣 夫妇 儿媳 吴婉芳 透露 之前 一家人 参加 邮轮 之旅 北京 天津 上海 日本 多个 地方 主要 吃吃喝喝 前一天 回港 日晚 公公 生日 告诉 只是 一家人 吃饭 到达 现场 发现 神秘 派对 吴婉芳 惊喜 见到 一下 好开心 大多 邀请 亲戚 出席 公公 朋友 希望 漏请 算是 送给 礼物 只见 派对 门外 一排 竹子 作为 装饰 代表 长寿 老公 胡家 主意 公公 身体健康 吴婉芳 本来 安排 表演 节目 学友 十分 有心 唱歌 贺寿 他称 只是 玩票性质 胡宝星 太太 时多 尽兴 离开 有人 生日快乐 搞笑 地说 伊健 蒙嘉慧 前后脚 到场 另外 日晚 不少 夫妇 情侣 双双 郑伊健 蒙嘉慧 前后脚 到场 伊健 见到 有点 避忌 不想 拍照 大约 时多 李家声 一起 离开 见到 酒店 大堂 等候 车子 到达 郑伊健 蒙嘉慧 分开 步出 不想 合照 蒙嘉慧 负责 驾车 伊健则 坐在 旁边 许晋 李嘉欣 牵手 到场 嘉欣 身形 纤瘦 传闻中 有喜 图库 供稿,2,1,娱乐
f8fd799f171947ec8b8f130979694a51,科技,4,PE 遭遇 市场 低迷 双面 生存 逃离 还是 欣喜 本报记者 曹元 本是 中国 高精密 自动化 招股 日子 配售 反映 欠佳 从而 搁置 IPO 今年以来 多只 新股 市场 影响 纷纷 暂缓 取消 上市 太平洋保险 中国 胶体 佳兆业 喜得龙 天山 地产 方圆 地产 宝龙 集团 龙湖 地产 参与 股权 投资 机构 无疑 负担 时间 成本 实际上 除了 证券市场 低迷 造成 退出 周期 延长 之外 创业板 未能 预期 推出 宏观调控 采取 一系列 货币 紧缩 政策 实体 经济 盈利 能力 下降 PE VC 行业 阵阵 冷风 数据 段时间 PE 活跃度 降低 ChinaVenture 分析师 于懋庚 截至 本月 观测 两起 PE 机构 发生 投资 行为 全年 发生 投资 行为 平均 每月 月份 成立 PE 机构 只有 少于 此前 月均 股权 投资 机构 这种 环境 暗暗 欣喜 竞争对手 却步 意味着 一级 市场 价格便宜 历史 重复 月份 一级 市场 股权 投资 热门话题 身为 深圳 创业投资 同业公会 秘书长 王守仁 记得 当时 常常 邀请 参加 大大小小 PE VC 行业 研讨会 产品 发布会 等等 当时 一级 市场 机构 活跃 背景 一方面 证监会 首次 公开 发行股票 创业板 上市 管理 办法 征求意见 业内 舆论 普遍认为 创业板 破壳 出世 指日可待 另一方面 上证指数 上下 市场 未预见到 二级 市场 往后 跌势 如此 汹汹 数据 反映 当时 资本 追逐 股权 投资 火爆 信托 产品 能够 快速 募集 资金 资金 愿意 信托 股权 投资 用益 信托 工作室 统计 月份 用于 股权 投资 集合 信托 产品 达到 资金 规模 达到 亿元 亿元 历史 金额 最高 两个 月份 然而 月份 行情 急转直下 两个 成立 股权 投资 集合 信托 产品 个数 分别 募集 资金 规模 分别 亿元 亿元 用益 信托 工作室 负责人 两个 股权 投资 类产品 数量 金额 突然 下降 可能 地震 市场 创业板 上半年 推出 不抱 希望 二级 市场 持续 低迷 有关 此番 景象 不禁 想起 年前 深交所 科技 推动 第一波 股权 投资 公司 兴起 大多数 创投公司 深圳 当时 创投 活跃 地区 王守仁 统计 创投 机构 多达 七八十 当时 传言 科技 迟迟 不见 推出 许多 投资 企业 未能 上市 连带 创投公司 纷纷 关门 深圳 经营 活动 创投 机构 剩下 当下 股权 投资 面临 背景 当时 出现 惨谈 局面 背景 许多 相似 其一 创业板 推出 时间 延误 超出 预期 其二 二级 市场走势 低迷 另外 市场 环境 面临 其他 不利 局面 比如 通货膨胀 造成 成本 上升 导致 企业 盈利 下降 企业 达到 上市 条件 恐将 延后 货币 从紧 政策 使得 投资 洼地 出现 民间 借贷 市场 进而 分流 一级 市场 资金 莫非 一级 市场 投资 冬天 再度 来临 业界 多少 认同 这一 看法 王守仁 管理层 年初 创业板 年内 推出 距离 年底 段时间 即使 年内 推出 创业板 准备 工作 当年 科技 充分 推出 早晚 此外 深交所 中小板 当年 具备 中小板 同样 资本 退出 渠道 ChinaVenture 分析师 于懋庚 冬天 形容 PE VC 机构 实力 经验 风险 能力 显著 进化 有些 机构 长期 活跃 观测 PE VC 倒掉 案例,2,1,娱乐
63b4d798d26742bfb94b0b53cd202d01,娱乐,1,演员 工会 取消 抵制 霍比特 续集 拍摄 新址 北京 时间 国外 媒体报道 中土 世界 战争 结束 演员 工会 可能 取消 彼得 杰克逊 霍比特 The Hobbit 禁演 制片方 新线 公司 New Line 华纳 兄弟 公司 Warner Bros 决定 这部 投资 巨大 项目 转移 其它 国家 拍摄 禁令 解除 华纳 决定 霍比特 继续 留在 新西兰 彼得 杰克逊 Peter Jackson 几位 项目 人士 发表 杰克逊 新西兰 演员 权益 保障 协会 New Zealand Actors Equity 简称 NZAE 及其 团体 项目 造成 损害 既定 事实 即使 霍比特 黑名单 排除 无助于 项目 留在 新西兰 杰克逊 时代华纳 新西兰 做出 安排 项目 转移 其它 地方 拍摄 纵然 大量 资金 支持 无法 留在 自己 国家 制作 这份 杰克逊 制片 伙伴 弗兰 威尔士 Fran Walsh 共同 发表 NZAE 解除 禁令 当地 时间 周四 NZAE 新西兰 发表声明 取消 霍比特 抵制 稳定 新西兰 电影工业 上周 电影 制片 开发 协会 Screen Production Development Assn NZAE 积极 讨论 NZAE 建议 所有 国际 表演 组织 取消 任何 形式 抵制 霍比特 拍摄 行动 组建 协会 中说 新线 公司 及其 合作伙伴 华纳 兄弟 对此 发表 评论 业内人士 透露 有权 决定 影片 哪里 开拍 华纳公司 做出 决定 多方 挽留 哈利 波特 拍摄地 可能 候选 新西兰 总理 约翰 John Key 表明 自己 立场 做好 准备 华纳公司 见面 争取 霍比特 继续 留在 新西兰 拍摄 处于 强有力 地位 来自 工会 行为 削弱 华纳 兄弟 公司 新西兰 信心 采访 时说 政府 不得不 坐下 华纳公司 商谈 努力 收拾残局 片酬 引发 争议 SAG 全球 几家 演员 工会 下达 禁演 要求 旗下 会员 参演 新片 霍比特 凯特 布兰 切特 伊恩 麦克莱恩 安迪 瑟金斯 在内 参演 两部 指环王 演员 要求 拒演 之列 NZAE 禁令 取消 以后 SAG AFTRA 立即 取消 霍比特 抵制 成员 SAG 条款 条件 约束 自由 地为 选择 霍比特 工作 杰克逊 演员 工会 华纳 兄弟 公司 丧失 新西兰 稳定 就业 环境 信心 制片商 非常 担心 亿美元 资金 投资 安全 新线 母公司 华纳 兄弟 米高梅 合作 拍摄 两部 霍比特 电影 杰克逊 计划 明年 开拍 首部 作品 采访 威尔士 其实 项目 转移 英国 拍摄 哈利 波特 地方 制作 哈利 波特 那里 拍摄 觉得 来说 合适 新西兰 工会主席 制片方 借题发挥 杰克逊 威尔士 引起 新西兰 工会主席 New Zealand Council of Trade Unions 海伦 凯利 Helen Kelly 不满 凯利 提出 霍比特 制片人 想要 项目 转移 其它 国家 拍摄 是因为 希望 得到 税收 减免 不是 工会 首先 华纳 决定 电影 转移 其它 地方 拍摄 利用 工会 作为 借口 挽救 自己 彼得 杰克逊 声誉 其次 决定 新西兰 拍片 希望 得到 政府 更好 激励机制 工会 首当其冲 本周 超过 新西兰 技术 电影 工作人员 举行 游行 反对 演员 权益 协会 其它 团体 抵制 霍比特 做法 当地 一部分 演员 参与 抗议 活动 另外 最近 霍比特 项目组 内部 召开 会议 会上 技术人员 告知 这一 项目 可能 选择 其它 地方 开拍 继续 努力 争取 项目 留在 新西兰 决定 华纳 兄弟 公司 做出 杰克逊 惠灵顿 演员 技术人员 剧组 人员 给与 极大 支持 深受感动 这一 行为 反映 新西兰 电影 工作者 本国 电影工业 过分 自信 担心 丢掉 饭碗 Drdarknight,2,1,娱乐
79a93ddf4c66438681ffc3c0116e1acc,体育,0,霍华德 最后 分钟 遭零封 热火 找到 魔兽 诀窍 北京 时间 有人 热火 阵容 存在 短板 必须 强力 内线 才能 魔术 凯尔特人 季后赛 抗衡 客场 魔术 一战 迈阿密 人用 实际 表现 证明 强力 中锋 并非 不可或缺 勒布朗 詹姆斯 联盟 本赛季 新高 几乎 吸引 所有人 眼球 热火 取胜 关键 其实 德怀特 霍华德 成功 压制 尤其 下半场 这位 联盟 第一 中锋 几乎 完全 不到 用武之地 比赛 最后 分钟 魔兽 没能 投出 全场 得到 热火 到底 怎么 做到 霍华德 篮下 单打 机会 集体 防守 压制 魔兽 埃里克 丹皮尔 乔尔 安东尼 篮下 主防 效果 明显 另外 一半 功劳 侧翼 协防 热火 球员 只要 霍华德 一拿球 热火 总能 形成 夹击 之势 纵使 魔兽 厉害 难以 拜托 对手 包围圈 一次 拿球 确保 一堆 围着 霍华德 赛后 只能 传出去 相信 队友 当时 传球 热火 主帅 埃里克 波尔 斯特拉 比赛 队员 强调 一旦 来不及 霍华德 围堵 篮下 球员 果断 下手 犯规 一定 轻易 攻击 篮筐 防守 来说 今晚 内线 防守 显得 非常 积极 一切权利 干扰 霍华德 波尔 斯特拉 比赛 大部分 时间 外围 球员 随时 准备 协防 霍华德 帮助 中锋 可能 一对一 单打 机会 实际上 联盟 球队 防守 霍华德 采用 这种 战术 热火 异于 其他 球队 强大 资本 詹姆斯 韦德 两位 巨头 侧翼 活动 能力 大大提高 热火 协防 能力 霍华德 保证 外线 防守 不失 当然 热火 魔兽 防守 成功 之处 在于 多少 个帽 几乎 魔兽 找到 投篮 机会 魔术 执行 高位 霍华德 顺下 拿球 发现 除了 热火 大个子 总会 发现 一到 两个 热火 球员 包围 过来 团团围住 有力 无法 施展 魔术 比赛 乔尔 安东尼 防了 霍华德 分钟 功劳 自己 队友 肯定 一对一 防他 安东尼 需要 整支 球队 努力 队友 从弱 过来 协防 对防 至关重要 篮球 向来 团队 运动 位置 弱势 完全 其他 位置 强势 弥补 一号 五号 位上 处于 劣势 迈阿密 完全 团队 努力 克服 短板 赢得 比赛 体育 黎双富 发自 迈阿密,3,0,体育
24040016d713453d9234cc978b29494f,科技,4,瑞士 信贷 维持 微软 股票 大盘 评级 北京 时间 晚间 瑞士 信贷 投资 报告 维持 微软 股票 大盘 outperform 评级 目标 股价 定为 美元 以下 报告 内容摘要 微软 如何 更好 Skype 创收 大部分 投资者 集中 Skype 付费 通信 业务 微软 收购价格 过高 Skype 广告 市场 潜能 被忽视 Skype 平台 放置 广告 至少 微软 带来 亿美元 营收 相当于 每股 摊薄 收益 增加 美元 带来 亿美元 营收 相当于 每股 摊薄 收益 增加 美元 进一步 整合 鉴于 Skype 数字通信 市场 领先地位 微软 收购 Skype 一项 重大 战略转移 旨在 拓展 统一 通信 服务 无论是 企业 市场 还是 消费者 市场 微软 计划 Skype Xbox Windows Phone 消费 产品 整合 极大 拓展 微软 消费者 市场 表现 从而 增加 微软 消费者 设备 广告 营收 此外 Skype Lync Outlook 产品 整合 微软 带来 巨大 面向 企业 客户 交叉 销售 机会 估值 维持 微软 股票 大盘 outperform 评级 目标 股价 定为 美元 李明 北京 时间 晚间 瑞士 信贷 投资 报告 维持 微软 股票 大盘 outperform 评级 目标 股价 定为 美元 以下 报告 内容摘要 微软 如何 更好 Skype 创收 大部分 投资者 集中 Skype 付费 通信 业务 微软 收购价格 过高 Skype 广告 市场 潜能 被忽视 Skype 平台 放置 广告 至少 微软 带来 亿美元 营收 相当于 每股 摊薄 收益 增加 美元 带来 亿美元 营收 相当于 每股 摊薄 收益 增加 美元 进一步 整合 鉴于 Skype 数字通信 市场 领先地位 微软 收购 Skype 一项 重大 战略转移 旨在 拓展 统一 通信 服务 无论是 企业 市场 还是 消费者 市场 微软 计划 Skype Xbox Windows Phone 消费 产品 整合 极大 拓展 微软 消费者 市场 表现 从而 增加 微软 消费者 设备 广告 营收 此外 Skype Lync Outlook 产品 整合 微软 带来 巨大 面向 企业 客户 交叉 销售 机会 估值 维持 微软 股票 大盘 outperform 评级 目标 股价 定为 美元 李明,2,1,娱乐
bd0cc5da966e4d59b630d23e03fb4fe8,体育,0,易建联 备战 季前赛 喜讯 篮网 正式版 文官 网上 北京 时间 篮网 热火 巴黎 NBA 欧洲 箭在弦上 篮网 官方网站 赛季 首场 季前赛 之前 大规模 更新 除了 新增 NBA 欧洲 广告 篮网 官方网站 中文版 终于 正式 上线 篮网 先前 第一版 文官 相同 新版 同样 分为 简体中文 繁体中文 两个 版本 不同 先前 那版 简单 有些 过头 官网 相比 新版 设计 几乎 英文 官网 完全 保持一致 这里 不仅 看到 有关 易建联 最新消息 看到 有关 篮网 其他 球员 此外 除了 新闻 评论 篮网 商城 广告 中文 文官 显著 位置 甚至 看到 篮网 赛季 口号 不仅仅 比赛 事实上 先前 版本 文官 显得 过于 寒酸 不少 国人 身在 美国 华人 同胞 担心 篮网 是不是 易建联 不够 重视 新版 文官 上线 终于 打消 人们 这种 想法 毫无疑问 篮网 易建联 重视 渴望 这位 中国 球员 能够 篮网 华人 球迷 之间 纽带 此前 访问 中国 期间 篮网 体育 娱乐 首席 执行官 总裁 布雷特 马克 篮网 将会 建设 全新 中文版 官网 方便 华人 球迷 阿联 近况 如今 中文版 官网 正式 上线 足以 看到 篮网 易建联 用心 正在 篮网 参加 赛季 训练营 易建联 自己 表现 赢得 队友 教练 好评 赛季 易建联 新泽西 开始 自己 全新 第二季 中文版 官网 一样 相信 阿联 第二季 从零开始 变得 越来越 丰富 越来越 精彩 篮网 官方网站 地址,3,0,体育
0314360a0a92481fb0a1732e1e3de282,娱乐,1,华谊 兄弟 明星 安以轩 段奕宏 甘当 绿叶 新报 黄笑宇 华谊 兄弟 东方 卫视 联合 发起 绿叶 明星 行动 绿色 公益 环保 活动 启动 华谊 老总 王中磊 宣布 未来 每年 华谊 兄弟 环保 这次 绿叶 明星 行动 口号 汇聚 力量 传递 绿色 使命 绿叶 明星 行动 娱乐 盛会 华谊 兄弟 明星 重要 组成部分 问及 为何 不选 环保 专业户 周迅 代言人 王中磊 直言 安以轩 段奕宏 公司 内部 投票 选出 力证 代言人 名副其实 安以轩 自己 改制 旧衣服 段奕宏则 自爆 购车 出门 公交车 地铁 经常 认出来 作为 代言人 还要 勇担 绿叶 明星 行动 绿色 使者 未来 拿出 时间 精力 投入 公益 环保 事业 华谊 兄弟 明星 王中军 王中磊 兄弟 率领 旗下 艺人 幕后 团队 邀请 各界 名流 共同 参与 这一 盛会 东方 卫视 承担 此次 活动 舞台 设计 据悉 整个 设计 结合 华谊 兄弟 自身 特质 活动 诸多 特色 环节 比如 人谱 祈福 仪式 绿叶 明星 行动 专属 华谊 兄弟 特色 特别 制作 华谊 兄弟 明星 主题歌 另据 绿叶 明星 行动 明星 传递 活动 全国 展开 东方 卫视 特别 安排 跟踪 拍摄 走访 一位 参与 行动 华谊 明星 明星 汇上 呈现,2,1,娱乐
93f7bf8f31ef404da1bb8d3b82133288,教育,3,解读 考研 英语 阅读 标点符号 考研 公认 一条 准则 阅读者 天下 阅读 考察 大到 篇章 小到 标点符号 掌握 各个 细节 知己知彼 百战不殆 下面 总结 考研 当中 考察 标点符号 应对 策略 学习 参考 句号 句子 用来 分割 句子 句子 单位 段落 分成 不同 句型 逗号 阅读 过程 两个 逗号 之间 往往 插入语 句子 主干 直接 跳过去 不看 逗号 后面 东西 往往 补充 说明 作用 先不看 注意 逗号 后面 起承转合 词如 but never nevertheless 可要 小心 谨慎 处理 往往 考试 重点 冒号 冒号 前后 是从 抽象 具体 过程 后面 进一步 具体 补充 说明 前面 阅读 过程 前面 借助于 冒号 后面 帮助 理解 前后 并列 关系 结构 并列 语义上 并列 破折号 两个 破折号 之间 或者 破折号 补充 说明 作用 阅读 过程 跳过去 不看 引号 引号 作用 用来 引用 别人 观点 用来 支持 观点 批判 对象 往往 出题 地方 一定 给予 重视 比如说 类似 引用 某某某 的话 说明 某某某 观点 态度 支持 还是 反对 等等 The views of Ravitch and Emerson onschooling are Text4 identical similar complementaty opposite 括号 括号 里面 往往 补充 说明 作用 地方 往往 考题 重视 What can be inferredabout intellegence testing from Paragraph Text2 Peopleno longer use IQ scores as an indicator of intellegence More versions of IQ tests are nowavailable on the Internet Thetest contents and formats for adults and children may be different Scientists have defined the importantelements of human intellegence 答案 第三段 括号 提供 答案 信息 考研 复习 过程 一定 一步一个脚印 不放过 任何 细节 标点符号 复习 只有 才能 稳操胜券,1,3,教育
f5d824b954814a3ebecb63eb387879e1,科技,4,工薪层 首选 容声 双开门 冰箱 外观 来看 冰箱 非常 现代化 时尚 不论是 银色 面板 还是 金属 把柄 看起来 格外 引人注意 容声 BCD 172K 冰箱 内藏式 冷凝器 采用 平背式 结构 冷凝器 压缩机 全部 内置 冰箱 无论 前面 侧面 后面 浑然一体 外观 更加 整洁 美观 内藏式 控制器 配合 温度 旋钮 控制 起来 更加 准确 可靠 此外 冰箱 立体 循环 冷流 快速 充满 箱内 四周 不仅 制冷 更加 迅速 降低 冰箱 内霜 形成 抽屉式 储物 避免 食品 串味 避免 食物 制冷 直接 接触 冻结 一起 避免 开关 冰箱门 造成 冷气 流失 现象 非常 保冷 节能 产品型号 容声 BCD 172K 参考价格 商家 名称 国美 网上商城,0,4,科技
77b1a2198e0a4e0bbdbefbeca48e5ef4,房产,2,龙湖 醍溪岸 潮白河 稀缺 独栋 盛装 开盘 组图 地处 顺义 潮白河 别墅区 龙湖 醍溪岸 正式 入市 首次 开盘 亮相 作为 龙湖 地产 企业 专区 旗下 楼盘 企业 专区 旗下 楼盘 最新 标杆 产品 醍溪岸 户型 平米 市场 稀缺 独栋 别墅 共计 龙湖 醍溪岸 龙湖 漫步 社区 延伸 作品 地处 顺义 新城 北京 最早 发展 成熟 潮白河 别墅区 而香 漫步 别墅 小时 售罄 刷新 北京 别墅 市场 开盘 销售 速度 最快 销售 数最多 两项 历史记录 潜心 两年 龙湖 再度 区域 推出 升级 作品 优美 自然环境 成熟 别墅区 氛围 极具 升值 潜力 经济区 板块 使得 龙湖 醍溪岸 尚未 开盘 受到 市场 极大 关注 周末 到访 客户 百组 以上 图为 龙湖 醍溪岸 潮白河 稀缺 独栋 效果图 据悉 开盘 当日 龙湖 醍溪岸 举办 蝶舞 极致 绽放 盛大 活动 彩蝶飞舞 怡静 悠闲 田园生活 实景 绽放 弦乐 四重奏 双人 芭蕾舞 DIY 布艺花 制作 儿童 木偶剧 香槟 品鉴 穿插 品酒 闻香 识蝶趣 优雅 浪漫 生活 就此 开始 沉淀 龙湖 地产 业内 享有 别墅 专家 美誉 全国 各地 交付 别墅 超过 龙湖 醍溪岸 生长 潮白河 温榆河 河流 亲吻 坡地 之上 正等待 开启 一段 人生,2,1,娱乐
5aac02e89b204cb19d71be2630528c8c,教育,3,年五校 自主 招生 联考 确定 笔试 日期 本报讯 徐敏 上海交通大学 清华大学 中国 科学技术 大学 西安交通大学 南京大学 五校 合作 自主 选拔 文化课 测试 时间 公布 上海 考点 文化 测试 此次 五校 联考 全国 个省 城市 设立 考点 考生 报名 城市 自由选择 参加考试 考生 五校 合作 自主 选拔 报名 系统 查询 考点 考试 时间 准考证 打印 时间,1,3,教育
5cf055bda59645c4b8b3fe2e1f02eb3f,科技,4,当当 京东 痛骂 搜索 保护费 上网 搜当 竟然 出现 卓越 当当 京东 联手 百度 两边 收钱 国庆 连发 抨击 百度 搜索 广告 无理 涨价 称其以 流氓 手段 搜索 结果 出现 竞争对手 两边 收钱 网络 媒体广告 价格比 平均 上涨 50% 尤其 百度 搜索 收费 上涨 更猛 流氓 手段 当当网 故意 出现 竞争 网站 名字 猛收 那家 美名 精准 网址 导航 网站 更恶 交钱 刊登 是不是 学习 淘宝 几年 做法 屏蔽 百度 刘强 微博上 明确 支持 国庆 上次 国庆 大摩女 之战 老实 佩服 勇气 支持 这次 矛头 对准 百度 还是 支持 无论如何 京东 当当 几个 属于 自己 品牌 关键词 收取 数百万 保护费 企业 必须 基本 底线 呼吁 Robin 李彦宏 重视 此事 网上 搜索 当当网 京东 出现 竞争对手 身影 google 搜索 当当 还会 出现 卓越 影子 搜索引擎 普遍如此 易观 国际 分析师 陈寿送 告诉 华西都市报 搜索引擎 敲入 自家 关键词 出现 竞争对手 名字 这是 搜索引擎 圈钱 手段 企业 只有 交钱 才能 除掉 增加 这种 效果 保护费 难以 维权 即使 法律 途径 经过 漫长 诉讼 赢得 胜利 几万块 搜索引擎 九牛一毛 陈寿送 刘强 这次 国庆 联手 声讨 百度 基于 背景 此种 现象 电子商务 屡见不鲜 好乐 对簿公堂 网络 搜索 广告词 有关 刘强 微博上 保护费 来说 google 百度 一样 无耻 google 高层 为什么 京东 下面 国庆 网站 客户 利益 体验 京东 找到 当当 搜索 客户 有利 国庆 客户 这种 享受 体验 对方 不敢 客户 利益 体验 半个 截至 发稿 百度 Google 此事 发表 任何 评论 华西都市报 罗提 当当网 总裁 国庆 完大摩后 百度 只不过 这次 不玩 西方 摇滚 而是 操起 民粹 山东 快板 声讨 对象 自然 海外 转回 本土 令人吃惊 图书 价格战 国庆 不亦乐乎 刘强 这次 居然 相逢 一笑 恩仇 微博上 国庆 遥相呼应 联手 声讨 百度,2,1,娱乐
bfcc45e92e3e499ab0090ab8bf8a2d68,科技,4,暑促 第二 宏基 双核 4720Z QQQQQ 广东 行情 本周 宏基 推出 暑促 第二 一款 大众 普及型 笔记本 产品 宏基 Aspire 4720Z 4A1G16Mi AS4720 参数 文章 热评 系列 售价 降到 边缘 只要 学生 不但 额外 优惠 额外 赠送 摄像头 天元 软件 大礼包 Aspire 4720Z 4A1G16Mi 算是 主流 入门 笔记本 处理器 内存 硬盘 光驱 无线 网卡 配置 相当 不错 售价 宏基 相当 实在 仅为 相当 实惠 近期 入门 笔记本 需求 朋友 关注 参考价格 宏基 Aspire 4720Z 4A1G16Mi 带备 学生证 额外 优惠 咨询电话 价格 上市 时间 参数 热评,0,4,科技
